UM12004020219771055511197906211980040319770414レーシングホープ　　　　　　　　　　ﾚｰｼﾝｸﾞﾎｰﾌﾟ                                                                                      0                   08210511200167トレンタム　　　　　　　　　　　　　12210176ホクエイタイム　　　　　　　　　　　11300090Tudor Melody                        12105160ヴアーヴ　　　　　　　　　　　　　　11100575ダラノーア　　　　　　　　　　　　　12102771ダイナミツク　　　　　　　　　　　　11300089Tudor Minstrel                      12300796Matelda                             11300496Nearco                              12301229Straight Verse                      11300637Sunny Boy                           00000000　　　　　　　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12101148テツノヒビキ　　　　　　　　　　　　100284久恒久夫　　　　　　　　　　400325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　060009佐田　安　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771055531197911301980103119770218サマニマーブル　　　　　　　　　　　ｻﾏﾆﾏｰﾌﾞﾙ                                                                                        0                   00210111200146イエローゴツド　　　　　　　　　　　12210178ホクエイマリー　　　　　　　　　　　11300171Red God                             00000000　　　　　　　　　　　　　　　　　　11100533ダイハード　　　　　　　　　　　　　12105232ムーンチヤリオツト　　　　　　　　　11300493Nasrullah                           12301204Spring Run                          00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11300300Crepello                            12300978Persian Wheel                       100291藤本冨良　　　　　　　　　　400325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　113800今野牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000072000000000000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771055561197908221981100819770417レーシングソフィア　　　　　　　　　ﾚｰｼﾝｸﾞｿﾌｨｱ                          Racing Sophia(JPN)                                          0                   00210311101013フアバージ　　　　　　　　　　　　　12204969セントドービル　　　　　　　　　　　11300558Princely Gift                       12302536Spring Offensive                    11300078St.Paddy                            12301163Shreedevi                           11300493Nasrullah                           12400343Blue Gem                            11400283Legend of France                    12400238Batika                              11300028Aureole                             12400854Edie Kelly                          11300603Sayajirao                           12401085Fortune                             100168古賀一隆　　　　　　　　　　400325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　188800荻伏レーシング・クラブ　　　　　　　　　　　　　　　　　　　　　000135000000000000000000000000000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055571197907191980090419770527センターダイリン　　　　　　　　　　ｾﾝﾀｰﾀﾞｲﾘﾝ                                                                                       0                   00210711200147ドン　　　　　　　　　　　　　　　　12204968ハニージヤンプ　　　　　　　　　　　11300048Grey Sovereign                      00000000　　　　　　　　　　　　　　　　　　11300087Double Jump                         12301733Rosa Ponselle                       11300493Nasrullah                           12401515Kong                                00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300598Rustam                              12301891Fair Bid                            11300413Honeyway                            12400517Chanting Hill                       200200庄野穂積　　　　　　　　　　400325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　592004山石　祐一　　　　　　　　　　　　　　　　　　　　　　　　　　　000043000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055631197907201980120419770504レーシングペンダス　　　　　　　　　ﾚｰｼﾝｸﾞﾍﾟﾝﾀﾞｽ                                                                                    0                   00210611200075ステユーペンダス　　　　　　　　　　12205947マツキテンレイ　　　　　　　　　　　11300247Bold Ruler                          00000000　　　　　　　　　　　　　　　　　　11100805アイアンリージ　　　　　　　　　　　12107420ハマナスヨルカ　　　　　　　　　　　11300493Nasrullah                           12401871Miss Disco                          00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301123Bull Lea                            00000000　　　　　　　　　　　　　　　　　　11100553ビツグヨルカ　　　　　　　　　　　　12102319ペテシヨナリヨルカ　　　　　　　　　100294古山良司　　　　　　　　　　430325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鵡川町　　　　　　　188800荻伏レーシング・クラブ　　　　　　　　　　　　　　　　　　　　　000011300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771055641197905241981042419770313ニッポーユウキ　　　　　　　　　　　ﾆｯﾎﾟｰﾕｳｷ                            Nippo Yuki(JPN)                                             0                   00210111200042コントライト　　　　　　　　　　　　12105528サンキウシスター　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100507ガーサント　　　　　　　　　　　　　12102502ミスギンオー　　　　　　　　　　　　11300493Nasrullah                           12402674Singing Grass                       00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301115Bubbles                             00000000　　　　　　　　　　　　　　　　　　11100173ライジングライト　　　　　　　　　　12101685ハクレイ　　　　　　　　　　　　　　200179坂口正二　　　　　　　　　　430325北英牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　鵡川町　　　　　　　592004山石　祐一　　　　　　　　　　　　　　　　　　　　　　　　　　　000074000000000000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055771197905111980082719770606ホッカイアート　　　　　　　　　　　ﾎｯｶｲｱｰﾄ                                                                                         0                   00210311200140ロンバード　　　　　　　　　　　　　12200935オプアート　　　　　　　　　　　　　11300159Ragusa                              00000000　　　　　　　　　　　　　　　　　　11300199Ambiopoise                          12300132Art Dancer                          11300581Ribot                               12300462Fantan                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300200Ambiorix                            12400418Bull Poise                          11300494Native Dancer                       12402169Parlo                               100133大久保勝　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　075005石田　允泉　　　　　　　　　　　　　　　　　　　　　　　　　　　000003900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771055781198107161982012319770602シナノカオリ　　　　　　　　　　　　ｼﾅﾉｶｵﾘ                              Shinano Kaori(JPN)                                          0                   05210411200140ロンバード　　　　　　　　　　　　　12203362シナノイスズ　　　　　　　　　　　　11300159Ragusa                              00000000　　　　　　　　　　　　　　　　　　11100741グレイモナーク　　　　　　　　　　　12102144シナノクイン　　　　　　　　　　　　11300581Ribot                               12300462Fantan                              00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300048Grey Sovereign                      00000000　　　　　　　　　　　　　　　　　　11100195シマタカ　　　　　　　　　　　　　　12100364ペツトネーシヨン　　　　　　　　　　100192柴田欣也　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　075005石田　允泉　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000075000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055801197909061980061119770407ロザリーハット　　　　　　　　　　　ﾛｻﾞﾘｰﾊｯﾄ                                                                                        0                   00210311100729オンリーフオアライフ　　　　　　　　12108735ストローハツト　　　　　　　　　　　11300269Chanteur                            00000000　　　　　　　　　　　　　　　　　　11100993フロリバンダ　　　　　　　　　　　　12104547シエヴリーズチヤリテイ　　　　　　　11300995Chateau Bouscaut                    12401540La Diva                             00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300558Princely Gift                       00000000　　　　　　　　　　　　　　　　　　11300631Straight Deal                       12300291Cheveley Beauty                     100248内藤一雄　　　　　　　　　　500325北海牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　075005石田　允泉　　　　　　　　　　　　　　　　　　　　　　　　　　　000002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055871197904251979122319770410ポットレモン　　　　　　　　　　　　ﾎﾟｯﾄﾚﾓﾝ                                                                                         0                   00210311200164タパルク　　　　　　　　　　　　　　12209734ミスポツト　　　　　　　　　　　　　11300194Alizier                             00000000　　　　　　　　　　　　　　　　　　11101083ペトロス　　　　　　　　　　　　　　12103702トサミユキ　　　　　　　　　　　　　11301199Teleferique                         12400063Alizarine                           00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300537Petition                            00000000　　　　　　　　　　　　　　　　　　11100273トサミドリ　　　　　　　　　　　　　12100557サンキスト　　　　　　　　　　　　　200336渡辺栄　　　　　　　　　　　100324ポツト牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　377800ポット牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771055901198002291980042919770328ニシハーリケン　　　　　　　　　　　ﾆｼﾊｰﾘｹﾝ                                                                                         0                   04210111100959ネプテユーヌス　　　　　　　　　　　12105118ケンモアー　　　　　　　　　　　　　11301169Neptune                             00000000　　　　　　　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12100296ブランドパプース　　　　　　　　　　11300298Crafty Admiral                      12402944Timely Tune                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300245Bois Roussel                        00000000　　　　　　　　　　　　　　　　　　11100002プリメロ　　　　　　　　　　　　　　12100051第弐パプース　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　430329前野　博幸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　576004西村　博　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771055961197904211981072919770325シンコウユウ　　　　　　　　　　　　ｼﾝｺｳﾕｳ                              Shin Koyu(JPN)                                              0                   00210311100936ヴエンチア　　　　　　　　　　　　　12106340トクユウ　　　　　　　　　　　　　　11300172Relic                               00000000　　　　　　　　　　　　　　　　　　11100161ハロウエー　　　　　　　　　　　　　12102326レツドスタン　　　　　　　　　　　　11301282War Relic                           12400398Bridal Colors                       00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301041Fairway                             00000000　　　　　　　　　　　　　　　　　　11100199イツセイ　　　　　　　　　　　　　　12100935コウゲン　　　　　　　　　　　　　　200269二分久男　　　　　　　　　　200329槇本牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　788004林　幸雄　　　　　　　　　　　　　　　　　　　　　　　　　　　　000189400000000000000001610000000000000054500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056091198008151981080719770410マツノモナコ　　　　　　　　　　　　ﾏﾂﾉﾓﾅｺ                              Matsuno Monaco(JPN)                                         0                   09210611100953テツノオー　　　　　　　　　　　　　12209229シンモナコ　　　　　　　　　　　　　11100326パールダイヴアー　　　　　　　　　　12101346ミストラクル　　　　　　　　　　　　11100706シンザン　　　　　　　　　　　　　　12107494モナコ　　　　　　　　　　　　　　　11301072Vatellor                            00000000　　　　　　　　　　　　　　　　　　11300608Shahpoor                            12301328Truckle                             11100263ヒンドスタン　　　　　　　　　　　　12101048ハヤノボリ　　　　　　　　　　　　　11100538アズマテンラン　　　　　　　　　　　12101822フエアレデイ　　　　　　　　　　　　200197島崎宏　　　　　　　　　　　330322松風育成牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　660004成瀬　喜好　　　　　　　　　　　　　　　　　　　　　　　　　　　000015600000000000000000000000000000000010500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056541198005091981102219770323フライイングマリー　　　　　　　　　ﾌﾗｲｲﾝｸﾞﾏﾘｰ                          Flying Marie(JPN)                                           0                   05210311200166ラフインゴラ　　　　　　　　　　　　12205969ビラトリハード　　　　　　　　　　　11300048Grey Sovereign                      00000000　　　　　　　　　　　　　　　　　　11100533ダイハード　　　　　　　　　　　　　12102534トツプメイジ　　　　　　　　　　　　11300493Nasrullah                           12401515Kong                                00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100073タカクラヤマ　　　　　　　　　　　　12101057コロンバン　　　　　　　　　　　　　200244鶴留明雄　　　　　　　　　　000328門別　正男　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　080009太田　博造　　　　　　　　　　　　　　　　　　　　　　　　　　　000124000000156400000000868000000000000072750000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771056671197906041980071619770430コバルトアワー　　　　　　　　　　　ｺﾊﾞﾙﾄｱﾜｰ                                                                                        0                   00210311200172デユール　　　　　　　　　　　　　　12107408キクノゲンダイ　　　　　　　　　　　11300158Round Table                         00000000　　　　　　　　　　　　　　　　　　11100492ロイヤルチヤレンヂヤー　　　　　　　12101686スヰートハート　　　　　　　　　　　11300559Princequillo                        12401511Knight's Daughter                   00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11301018Royal Charger                       00000000　　　　　　　　　　　　　　　　　　11100179セフト　　　　　　　　　　　　　　　12100193武兆　　　　　　　　　　　　　　　　100326矢野幸夫　　　　　　　　　　800360山本　実儀　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　366800豊洋牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056781197909271981052819770224ロマンシロー　　　　　　　　　　　　ﾛﾏﾝｼﾛｰ                              Roman Ciro(JPN)                                             0                   00210111200287リツチボーイ　　　　　　　　　　　　12201990クリレモン　　　　　　　　　　　　　11300558Princely Gift                       00000000　　　　　　　　　　　　　　　　　　11100728インデイアナ　　　　　　　　　　　　12106673クリミナト　　　　　　　　　　　　　11300493Nasrullah                           12400343Blue Gem                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300603Sayajirao                           00000000　　　　　　　　　　　　　　　　　　11100082クリノハナ　　　　　　　　　　　　　12100724ケンタツキー　　　　　　　　　　　　100271二本柳俊　　　　　　　　　　100328ヤナガワ牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　336005西山　正行　　　　　　　　　　　　　　　　　　　　　　　　　　　000102800000000000000000000000000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771056791197906041980112819770210ワールドグローリー　　　　　　　　　ﾜｰﾙﾄﾞｸﾞﾛｰﾘｰ                                                                                     0                   00210411200282トライバルチーフ　　　　　　　　　　12106726タカトヨ　　　　　　　　　　　　　　11300558Princely Gift                       00000000　　　　　　　　　　　　　　　　　　11100056リンボー　　　　　　　　　　　　　　12102918トヨフジ　　　　　　　　　　　　　　11300493Nasrullah                           12400343Blue Gem                            00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300703War Admiral                         00000000　　　　　　　　　　　　　　　　　　11100010トシシロ　　　　　　　　　　　　　　12101020エアルーム　　　　　　　　　　　　　100194柴田寛　　　　　　　　　　　100328ヤナガワ牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　408800ワールド競走馬　　　　　　　　　　　　　　　　　　　　　　　　　000014600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056831197910051982031319770403カネラベンダー　　　　　　　　　　　ｶﾈﾗﾍﾞﾝﾀﾞｰ                           Kane Lavender(JPN)                                          0                   00210711200058シルバーシヤーク　　　　　　　　　　12200374カネジヨリー　　　　　　　　　　　　11300257Buisson Ardent                      00000000　　　　　　　　　　　　　　　　　　11100741グレイモナーク　　　　　　　　　　　12106095シンカオル　　　　　　　　　　　　　11300172Relic                               12402455Rose O'Lynn                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300048Grey Sovereign                      00000000　　　　　　　　　　　　　　　　　　11100408フエリオール　　　　　　　　　　　　12102519ビクター　　　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500363優駿牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　453009金重　勝次郎　　　　　　　　　　　　　　　　　　　　　　　　　　000160700000000000000000000000000000000034500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056851197910241980092419770407クニノキヨコ　　　　　　　　　　　　ｸﾆﾉｷﾖｺ                                                                                          0                   03210311100883ダイコーター　　　　　　　　　　　　12203456クニノハナ　　　　　　　　　　　　　11100263ヒンドスタン　　　　　　　　　　　　12101381ダイアンケー　　　　　　　　　　　　11100568ネヴアービート　　　　　　　　　　　12103011アキイヅミ　　　　　　　　　　　　　11300245Bois Roussel                        00000000　　　　　　　　　　　　　　　　　　11300453Lillolkid                           12300222Bonnie Luna                         11300100Never Say Die                       00000000　　　　　　　　　　　　　　　　　　11100082クリノハナ　　　　　　　　　　　　　12101106アサミドリ　　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500363優駿牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　522004橋元　幸平　　　　　　　　　　　　　　　　　　　　　　　　　　　000068000000000000000000000000000000000014500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM42006061419771056861197904211981101719770416ケンリユトパーズ　　　　　　　　　　ｹﾝﾘﾕﾄﾊﾟｰｽﾞ                          Kenryu Topaz(JPN)                                           0                   03210311200255グロリアスオー　　　　　　　　　　　12210103グツトオーカン　　　　　　　　　　　11100575ダラノーア　　　　　　　　　　　　　12101824クサカクイン　　　　　　　　　　　　11100821バーボンプリンス　　　　　　　　　　12108169ゲイルクイーン　　　　　　　　　　　11300637Sunny Boy                           00000000　　　　　　　　　　　　　　　　　　11100050クモノハナ　　　　　　　　　　　　　12100993ヒロミツ　　　　　　　　　　　　　　11300559Princequillo                        00000000　　　　　　　　　　　　　　　　　　11100361ソロナウエー　　　　　　　　　　　　12104603ヒカルダイヤ　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500363優駿牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　655004北川　末次　　　　　　　　　　　　　　　　　　　　　　　　　　　000157100000000000000000000000000000000053500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771056881197911271980041019770401マチカネクレナイ　　　　　　　　　　ﾏﾁｶﾈｸﾚﾅｲ                                                                                        0                   00210411200221トンピオン　　　　　　　　　　　　　12200377ケイユー　　　　　　　　　　　　　　11300670Tom Fool                            00000000　　　　　　　　　　　　　　　　　　11100575ダラノーア　　　　　　　　　　　　　12104847カシム　　　　　　　　　　　　　　　11301197Menow                               12401125Gaga                                00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11300637Sunny Boy                           00000000　　　　　　　　　　　　　　　　　　11100362カリム　　　　　　　　　　　　　　　12101482オールモンド　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500363優駿牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　802005細川　益男　　　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
UM12004020219771056891197910051980040219770429ハシマニッシュ　　　　　　　　　　　ﾊｼﾏﾆｯｼｭ                                                                                         0                   00210711200058シルバーシヤーク　　　　　　　　　　12108167コウセキ　　　　　　　　　　　　　　11300257Buisson Ardent                      00000000　　　　　　　　　　　　　　　　　　11100636メイズイ　　　　　　　　　　　　　　12101528コンゴーセキ　　　　　　　　　　　　11300172Relic                               12402455Rose O'Lynn                         00000000　　　　　　　　　　　　　　　　　　00000000　　　　　　　　　　　　　　　　　　11100091ゲイタイム　　　　　　　　　　　　　12101016チルウインド　　　　　　　　　　　　11100058ヴイーノーピユロー　　　　　　　　　12100944シラオキ　　　　　　　　　　　　　　200250内藤繁春　　　　　　　　　　500363優駿牧場　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　門別町　　　　　　　351800シンザンクラブ　　　　　　　　　　　　　　　　　　　　　　　　　000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
