順位,種牡馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
934,Tapizar,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,4.0人気,8.6,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
935,"Talk Is Money",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,2.0人気,5.4,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
936,"Tale of Ekati",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,8.0人気,38.0,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
937,"Stevie Wonderboy",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,13.0人気,89.9,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
938,"Slip Anchor",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.0人気,54.6,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
939,"Slew o'Gold",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,57.5,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
940,"Sky Mesa",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,93.7,,,0,0.0%,0.0%,0.0%,111.10,12.34,58.33
941,Sinndar,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,15.0人気,171.0,,,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
942,"Silver Train",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,10.0人気,326.3,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
943,"Shanghai Bobby",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.0人気,13.4,,,0,0.0%,0.0%,0.0%,122.00,13.56,53.11
944,"Sea The Stars",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,14.0人気,174.0,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
945,"Saint Ballado",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,28.7,,,0,0.0%,0.0%,0.0%,112.50,12.50,57.60
946,"Rockport Harbor",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,138.8,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
947,"Rock of Gibraltar",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,13.0人気,125.9,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
948,"Real Quiet",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,4.0人気,6.4,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
949,Pulpit,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,7.0人気,24.7,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
950,"Proper Reality",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,5.8,,,0,0.0%,0.0%,0.0%,114.50,12.72,56.59
951,"Pleasant Tap",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,13.0人気,243.7,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
952,Ogygian,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,8.8,,,0,0.0%,0.0%,0.0%,120.10,13.34,53.96
953,"Northern Flagship",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,5.0人気,6.5,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
954,"New Approach",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,502.7,,,0,0.0%,0.0%,0.0%,122.10,13.57,53.07
955,"More Than Ready",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,13.0人気,86.2,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
956,"Mi Cielo",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,110.8,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
957,Menifee,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,11.0人気,62.0,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
958,"Malibu Moon",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,12.0人気,107.7,,,0,0.0%,0.0%,0.0%,112.60,12.51,57.55
959,"Lord Avie",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,9.0人気,43.6,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
960,Kyllachy,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,64.4,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
961,"King's Best",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,13.0人気,98.4,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
962,"Key of Luck",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,14.4,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
963,"Kayf Tara",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,4.0人気,10.8,,,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
964,"Irish Tower",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,23.2,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
965,"Indian Charlie",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,15.0人気,215.1,,,0,0.0%,0.0%,0.0%,118.70,13.19,54.59
966,Include,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,4.0人気,11.1,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
967,"Henny Hughes",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,2.0人気,4.4,,,0,0.0%,0.0%,0.0%,111.20,12.36,58.27
968,"General Meeting",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,13.5,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
969,"Fantastic Light",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,4.0人気,11.8,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
970,"Esprit Du Nord",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,11.0人気,43.1,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
971,"End Sweep",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.0人気,26.5,,,0,0.0%,0.0%,0.0%,110.90,12.32,58.43
972,"Encosta De Lago",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,10.0人気,53.1,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
973,"Elusive Quality",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,4.0人気,9.1,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
974,"Dixie Union",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,41.7,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
975,"Danehill Dancer",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,9.0人気,54.2,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
976,Danehill,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,10.0人気,18.0,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
977,"Dance of Life",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,4.0人気,11.2,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
978,"Criminal Type",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,10.0人気,41.2,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
979,Cozzene,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,20.5,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
980,"Common Grounds",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,7.0人気,32.0,,,0,0.0%,0.0%,0.0%,118.80,13.20,54.55
981,Charismatic,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,7.1,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
982,Catrail,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,2.0人気,5.4,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
983,Capote,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,104.8,,,0,0.0%,0.0%,0.0%,112.00,12.44,57.86
984,"Candy Ride",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,12.0人気,85.8,,,0,0.0%,0.0%,0.0%,114.50,12.72,56.59
985,Boundary,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,7.0人気,27.4,,,0,0.0%,0.0%,0.0%,117.10,13.01,55.34
986,Bodemeister,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,9.0人気,30.1,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
987,"Big Brown",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,2.0人気,4.7,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
988,"Benny the Dip",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,42.9,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
989,Barathea,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,21.6,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
990,Apalachee,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,15.0人気,59.6,,,0,0.0%,0.0%,0.0%,112.30,12.48,57.70
991,Alysheba,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,11.7,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
992,Alke,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,18.0,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
993,Alhaarth,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,3.0人気,11.3,,,0,0.0%,0.0%,0.0%,114.70,12.74,56.50
994,マルケンダイドウ,  0-  0-  0-  0/  0,,,,,,,,,,,,,,,,,,
995,パーソロン,  0-  0-  0-  0/  0,,,,,,,,,,,,,,,,,,
996,セレスティアルストーム,  0-  0-  0-  0/  0,,,,,,,,,,,,,,,,,,
997,"Holy Bull",  0-  0-  0-  0/  0,,,,,,,,,,,,,,,,,,
998,"Clever Trick",  0-  0-  0-  0/  0,,,,,,,,,,,,,,,,,,
