順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
288,ニゾン,  0-  2-  0-  9/ 11,0.0%,18.2%,18.2%,0,22,0.0,6.5着,4.9人気,27.1,,125,0,0.0%,18.2%,0.0%,115.03,12.78,56.33
289,"Pleasant Colony",  0-  2-  0-  4/  6,0.0%,33.3%,33.3%,0,46,0.0,4.7着,5.5人気,56.1,,140,0,0.0%,33.3%,0.0%,113.50,12.61,57.09
290,Theatrical,  0-  2-  0-  9/ 11,0.0%,18.2%,18.2%,0,78,0.0,8.2着,5.6人気,40.4,,430,0,0.0%,18.2%,0.0%,115.05,12.78,56.33
291,アーテイアス,  0-  2-  0-  4/  6,0.0%,33.3%,33.3%,0,136,0.0,5.3着,5.5人気,22.2,,410,0,0.0%,33.3%,0.0%,114.43,12.71,56.63
292,サンダーガルチ,  0-  2-  0-  7/  9,0.0%,22.2%,22.2%,0,32,0.0,7.0着,7.7人気,62.6,,145,0,0.0%,22.2%,0.0%,115.16,12.80,56.27
293,"Gone West",  0-  2-  0- 15/ 17,0.0%,11.8%,11.8%,0,31,0.0,9.9着,9.9人気,117.0,,265,0,0.0%,11.8%,0.0%,115.86,12.87,55.93
294,タバスコキャット,  0-  2-  0- 11/ 13,0.0%,15.4%,15.4%,0,95,0.0,9.6着,9.5人気,90.1,,620,0,0.0%,15.4%,0.0%,114.72,12.75,56.48
295,Roberto,  0-  2-  0-  5/  7,0.0%,28.6%,28.6%,0,51,0.0,7.0着,5.1人気,44.5,,180,0,0.0%,28.6%,0.0%,115.21,12.80,56.24
296,ボンモー,  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,46,0.0,5.4着,2.4人気,6.5,,115,0,0.0%,40.0%,0.0%,114.22,12.69,56.73
297,カーネギー,  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,90,0.0,7.2着,9.0人気,155.0,,225,0,0.0%,40.0%,0.0%,114.46,12.72,56.61
298,ロングエース,  0-  2-  0-  2/  4,0.0%,50.0%,50.0%,0,57,0.0,7.0着,6.0人気,67.2,,115,0,0.0%,50.0%,0.0%,115.30,12.81,56.20
299,"Mud Route",  0-  2-  0-  2/  4,0.0%,50.0%,50.0%,0,127,0.0,5.5着,6.5人気,16.9,,255,0,0.0%,50.0%,0.0%,112.30,12.48,57.70
300,"Spinning World",  0-  2-  0-  1/  3,0.0%,66.7%,66.7%,0,343,0.0,3.3着,6.0人気,20.6,,515,0,0.0%,66.7%,0.0%,112.37,12.49,57.67
301,ザラズーストラ,  0-  2-  0-  0/  2,0.0%,100.0%,100.0%,0,430,0.0,2.0着,7.5人気,17.2,,430,0,0.0%,100.0%,0.0%,113.45,12.61,57.12
302,Hornbeam,  0-  2-  0-  0/  2,0.0%,100.0%,100.0%,0,220,0.0,2.0着,1.5人気,4.4,,220,0,0.0%,100.0%,0.0%,111.80,12.42,57.96
303,Alydar,  0-  1-  2- 19/ 22,0.0%,4.5%,13.6%,0,22,0.0,6.3着,5.8人気,30.1,,163,0,0.0%,4.5%,9.1%,114.10,12.68,56.79
304,エタン,  0-  1-  2- 10/ 13,0.0%,7.7%,23.1%,0,31,0.0,7.1着,6.2人気,47.4,,205,0,0.0%,7.7%,15.4%,114.68,12.74,56.50
305,"Crafty Prospector",  0-  1-  2-  8/ 11,0.0%,9.1%,27.3%,0,349,0.0,7.1着,9.1人気,99.2,,1280,0,0.0%,9.1%,18.2%,115.02,12.78,56.34
306,オンリーフオアライフ,  0-  1-  1- 13/ 15,0.0%,6.7%,13.3%,0,26,0.0,7.6着,6.9人気,31.2,,200,0,0.0%,6.7%,6.7%,114.81,12.76,56.44
307,リンドシェーバー,  0-  1-  1-  7/  9,0.0%,11.1%,22.2%,0,147,0.0,5.8着,7.3人気,45.9,,665,0,0.0%,11.1%,11.1%,114.57,12.73,56.56
308,エリシオ,  0-  1-  1-  8/ 10,0.0%,10.0%,20.0%,0,35,0.0,6.8着,6.3人気,41.9,,175,0,0.0%,10.0%,10.0%,114.38,12.71,56.65
309,カリズマティック,  0-  1-  1-  3/  5,0.0%,20.0%,40.0%,0,90,0.0,4.4着,4.4人気,10.7,,225,0,0.0%,20.0%,20.0%,113.24,12.58,57.22
310,メジロマックイーン,  0-  1-  1-  9/ 11,0.0%,9.1%,18.2%,0,27,0.0,8.9着,6.5人気,40.9,,150,0,0.0%,9.1%,9.1%,115.61,12.85,56.05
311,ノーザンアンサー,  0-  1-  1-  9/ 11,0.0%,9.1%,18.2%,0,247,0.0,7.7着,7.8人気,79.0,,1360,0,0.0%,9.1%,9.1%,115.27,12.81,56.21
312,タケシバオー,  0-  1-  1-  6/  8,0.0%,12.5%,25.0%,0,77,0.0,5.9着,7.6人気,42.5,,310,0,0.0%,12.5%,12.5%,115.53,12.84,56.09
313,"Cure the Blues",  0-  1-  1-  4/  6,0.0%,16.7%,33.3%,0,116,0.0,5.8着,6.0人気,22.4,,350,0,0.0%,16.7%,16.7%,115.80,12.87,55.96
314,サウスアトランテイツク,  0-  1-  1-  7/  9,0.0%,11.1%,22.2%,0,80,0.0,7.2着,8.1人気,84.4,,360,0,0.0%,11.1%,11.1%,115.54,12.84,56.08
315,シンボリクリスエス,  0-  1-  1-  6/  8,0.0%,12.5%,25.0%,0,66,0.0,8.8着,10.9人気,128.5,,265,0,0.0%,12.5%,12.5%,118.34,13.15,54.76
316,"Vice Regent",  0-  1-  1-  6/  8,0.0%,12.5%,25.0%,0,78,0.0,6.6着,6.9人気,82.6,,315,0,0.0%,12.5%,12.5%,116.79,12.98,55.49
317,"End Sweep",  0-  1-  1-  6/  8,0.0%,12.5%,25.0%,0,36,0.0,8.1着,6.3人気,49.2,,145,0,0.0%,12.5%,12.5%,116.03,12.89,55.85
318,ホクトボーイ,  0-  1-  1-  2/  4,0.0%,25.0%,50.0%,0,82,0.0,4.5着,4.3人気,39.9,,165,0,0.0%,25.0%,25.0%,117.28,13.03,55.25
319,オーバーサーブ,  0-  1-  1-  1/  3,0.0%,33.3%,66.7%,0,126,0.0,3.3着,3.0人気,7.4,,190,0,0.0%,33.3%,33.3%,113.90,12.66,56.89
320,Affirmed,  0-  1-  1-  4/  6,0.0%,16.7%,33.3%,0,166,0.0,6.3着,7.0人気,36.7,,500,0,0.0%,16.7%,16.7%,114.10,12.68,56.79
321,ベリフア,  0-  1-  1-  3/  5,0.0%,20.0%,40.0%,0,88,0.0,7.4着,8.8人気,87.5,,220,0,0.0%,20.0%,20.0%,116.24,12.92,55.75
322,プルラリズム,  0-  1-  1-  3/  5,0.0%,20.0%,40.0%,0,256,0.0,6.0着,7.4人気,86.1,,640,0,0.0%,20.0%,20.0%,114.48,12.72,56.60
323,Rubiano,  0-  1-  1-  2/  4,0.0%,25.0%,50.0%,0,75,0.0,6.5着,5.0人気,32.1,,150,0,0.0%,25.0%,25.0%,112.65,12.52,57.52
324,"Rock of Gibraltar",  0-  1-  1-  2/  4,0.0%,25.0%,50.0%,0,95,0.0,4.5着,4.3人気,11.0,,190,0,0.0%,25.0%,25.0%,112.18,12.46,57.77
325,フアーストフアミリー,  0-  1-  1-  1/  3,0.0%,33.3%,66.7%,0,183,0.0,4.7着,5.3人気,12.8,,275,0,0.0%,33.3%,33.3%,113.10,12.57,57.29
326,"Siberian Express",  0-  1-  1-  1/  3,0.0%,33.3%,66.7%,0,76,0.0,5.0着,4.0人気,11.9,,115,0,0.0%,33.3%,33.3%,115.50,12.83,56.10
327,"Mill Reef",  0-  1-  1-  1/  3,0.0%,33.3%,66.7%,0,346,0.0,3.7着,5.7人気,34.0,,520,0,0.0%,33.3%,33.3%,115.10,12.79,56.30
328,ロードオブザダンス,  0-  1-  1-  0/  2,0.0%,50.0%,100.0%,0,115,0.0,2.5着,2.0人気,3.8,,115,0,0.0%,50.0%,50.0%,115.65,12.85,56.03
329,"Sovereign Path",  0-  1-  1-  0/  2,0.0%,50.0%,100.0%,0,160,0.0,2.5着,3.0人気,4.5,,160,0,0.0%,50.0%,50.0%,114.35,12.71,56.67
330,"Law Society",  0-  1-  1-  0/  2,0.0%,50.0%,100.0%,0,175,0.0,2.5着,3.0人気,5.5,,175,0,0.0%,50.0%,50.0%,111.25,12.36,58.25
331,Graustark,  0-  1-  1-  0/  2,0.0%,50.0%,100.0%,0,120,0.0,2.5着,2.0人気,3.7,,120,0,0.0%,50.0%,50.0%,116.45,12.94,55.65
332,ダンデイルート,  0-  1-  0-  7/  8,0.0%,12.5%,12.5%,0,27,0.0,5.6着,5.6人気,19.3,,220,0,0.0%,12.5%,0.0%,114.40,12.71,56.64
333,シンザン,  0-  1-  0- 16/ 17,0.0%,5.9%,5.9%,0,10,0.0,8.2着,8.4人気,41.0,,180,0,0.0%,5.9%,0.0%,117.36,13.04,55.21
334,バーバー,  0-  1-  0- 11/ 12,0.0%,8.3%,8.3%,0,33,0.0,9.2着,8.8人気,43.3,,400,0,0.0%,8.3%,0.0%,116.68,12.96,55.54
335,ビービービー,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,36,0.0,3.3着,2.0人気,3.5,,110,0,0.0%,33.3%,0.0%,113.70,12.63,56.99
336,Rahy,  0-  1-  0-  9/ 10,0.0%,10.0%,10.0%,0,21,0.0,7.7着,8.4人気,61.5,,210,0,0.0%,10.0%,0.0%,114.88,12.76,56.41
337,ジェネラス,  0-  1-  0- 10/ 11,0.0%,9.1%,9.1%,0,18,0.0,8.0着,9.8人気,102.4,,200,0,0.0%,9.1%,0.0%,114.76,12.75,56.46
338,キングヘイロー,  0-  1-  0- 10/ 11,0.0%,9.1%,9.1%,0,21,0.0,7.7着,8.0人気,66.8,,240,0,0.0%,9.1%,0.0%,115.77,12.86,55.97
339,"Silver Hawk",  0-  1-  0-  6/  7,0.0%,14.3%,14.3%,0,47,0.0,7.0着,8.6人気,195.9,,330,0,0.0%,14.3%,0.0%,115.26,12.81,56.22
340,フジオンワード,  0-  1-  0-  4/  5,0.0%,20.0%,20.0%,0,28,0.0,7.8着,8.2人気,75.1,,140,0,0.0%,20.0%,0.0%,116.46,12.94,55.64
341,サウンドトラツク,  0-  1-  0- 12/ 13,0.0%,7.7%,7.7%,0,23,0.0,9.1着,6.5人気,23.5,,300,0,0.0%,7.7%,0.0%,115.67,12.85,56.02
342,アスワン,  0-  1-  0- 10/ 11,0.0%,9.1%,9.1%,0,15,0.0,7.7着,8.1人気,66.0,,170,0,0.0%,9.1%,0.0%,115.33,12.81,56.19
343,"Blushing Groom",  0-  1-  0-  7/  8,0.0%,12.5%,12.5%,0,15,0.0,9.3着,6.5人気,67.8,,120,0,0.0%,12.5%,0.0%,114.26,12.70,56.71
344,Assert,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,42,0.0,4.8着,5.8人気,34.0,,170,0,0.0%,25.0%,0.0%,113.98,12.66,56.85
345,パーシヤンボーイ,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,53,0.0,5.7着,8.7人気,71.1,,160,0,0.0%,33.3%,0.0%,115.10,12.79,56.30
346,トサミドリ,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,143,0.0,4.3着,4.7人気,9.2,,430,0,0.0%,33.3%,0.0%,114.67,12.74,56.51
347,タツプオンウツド,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,136,0.0,4.0着,8.3人気,44.2,,410,0,0.0%,33.3%,0.0%,115.57,12.84,56.07
348,"Known Fact",  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,40,0.0,4.7着,5.7人気,19.7,,120,0,0.0%,33.3%,0.0%,115.27,12.81,56.22
349,"Forest Wildcat",  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,43,0.0,5.7着,2.3人気,4.8,,130,0,0.0%,33.3%,0.0%,114.27,12.70,56.71
350,ゲイメセン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,100,0.0,3.0着,7.5人気,63.1,,200,0,0.0%,50.0%,0.0%,114.85,12.76,56.42
351,イルドブルボン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,95,0.0,3.0着,3.0人気,4.2,,190,0,0.0%,50.0%,0.0%,116.15,12.91,55.79
352,アサヒマロツト,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,85,0.0,3.0着,2.5人気,5.0,,170,0,0.0%,50.0%,0.0%,115.30,12.81,56.20
353,フロリバンダ,  0-  1-  0- 11/ 12,0.0%,8.3%,8.3%,0,12,0.0,8.1着,7.8人気,36.9,,150,0,0.0%,8.3%,0.0%,115.44,12.83,56.13
354,エイトラツクス,  0-  1-  0-  4/  5,0.0%,20.0%,20.0%,0,22,0.0,4.8着,4.4人気,12.1,,110,0,0.0%,20.0%,0.0%,114.64,12.74,56.52
355,ゴールデンパス,  0-  1-  0-  7/  8,0.0%,12.5%,12.5%,0,12,0.0,7.6着,8.0人気,33.6,,100,0,0.0%,12.5%,0.0%,115.91,12.88,55.90
356,サドンソー,  0-  1-  0-  6/  7,0.0%,14.3%,14.3%,0,21,0.0,6.1着,6.0人気,29.3,,150,0,0.0%,14.3%,0.0%,115.96,12.88,55.88
357,Kris,  0-  1-  0-  6/  7,0.0%,14.3%,14.3%,0,25,0.0,7.9着,7.9人気,48.9,,180,0,0.0%,14.3%,0.0%,115.11,12.79,56.29
358,"Fairy King",  0-  1-  0-  5/  6,0.0%,16.7%,16.7%,0,71,0.0,7.5着,9.5人気,59.5,,430,0,0.0%,16.7%,0.0%,113.00,12.56,57.35
359,Dayjur,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,27,0.0,8.5着,8.8人気,78.1,,110,0,0.0%,25.0%,0.0%,116.88,12.99,55.44
360,Alleged,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,60,0.0,6.0着,6.0人気,15.1,,240,0,0.0%,25.0%,0.0%,115.05,12.78,56.32
361,ブライトフイニツシユ,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,86,0.0,7.3着,5.7人気,19.8,,260,0,0.0%,33.3%,0.0%,116.20,12.91,55.77
362,Barathea,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,36,0.0,5.3着,5.3人気,14.2,,110,0,0.0%,33.3%,0.0%,112.30,12.48,57.70
363,ロイヤルレコード,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,80,0.0,3.5着,7.0人気,19.3,,160,0,0.0%,50.0%,0.0%,114.45,12.72,56.62
364,"Right Royal",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,65,0.0,3.5着,1.5人気,4.3,,130,0,0.0%,50.0%,0.0%,115.45,12.83,56.13
365,"Never Say Die",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,135,0.0,3.5着,8.5人気,21.2,,270,0,0.0%,50.0%,0.0%,113.05,12.56,57.32
366,"Exchange Rate",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,60,0.0,3.5着,4.0人気,14.5,,120,0,0.0%,50.0%,0.0%,115.15,12.79,56.27
367,"Royal Academy",  0-  1-  0-  7/  8,0.0%,12.5%,12.5%,0,13,0.0,7.5着,7.1人気,50.5,,110,0,0.0%,12.5%,0.0%,114.50,12.72,56.59
368,"Storm Bird",  0-  1-  0-  5/  6,0.0%,16.7%,16.7%,0,30,0.0,9.3着,9.8人気,66.2,,180,0,0.0%,16.7%,0.0%,113.43,12.60,57.13
369,Darshaan,  0-  1-  0-  5/  6,0.0%,16.7%,16.7%,0,96,0.0,10.7着,11.5人気,173.9,,580,0,0.0%,16.7%,0.0%,117.45,13.05,55.17
370,タニノギムレット,  0-  1-  0-  4/  5,0.0%,20.0%,20.0%,0,38,0.0,8.4着,4.2人気,11.1,,190,0,0.0%,20.0%,0.0%,115.88,12.88,55.92
371,ステインテイノ,  0-  1-  0-  4/  5,0.0%,20.0%,20.0%,0,24,0.0,8.2着,5.8人気,19.6,,120,0,0.0%,20.0%,0.0%,116.04,12.89,55.84
372,ジヤツジアンジエルーチ,  0-  1-  0-  4/  5,0.0%,20.0%,20.0%,0,20,0.0,6.0着,4.4人気,11.3,,100,0,0.0%,20.0%,0.0%,114.72,12.75,56.49
373,ネルシウス,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,72,0.0,8.0着,8.8人気,32.2,,290,0,0.0%,25.0%,0.0%,113.78,12.64,56.95
374,テユデナム,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,92,0.0,7.5着,8.0人気,47.2,,370,0,0.0%,25.0%,0.0%,115.33,12.81,56.19
375,テイツトフオアタツト,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,62,0.0,7.0着,3.8人気,11.3,,250,0,0.0%,25.0%,0.0%,114.98,12.78,56.36
376,ダンシングキヤツプ,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,30,0.0,8.5着,8.0人気,44.6,,120,0,0.0%,25.0%,0.0%,116.73,12.97,55.52
377,スターオブコジーン,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,147,0.0,8.0着,10.3人気,140.8,,590,0,0.0%,25.0%,0.0%,115.63,12.85,56.04
378,グルームダンサー,  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,602,0.0,9.0着,12.3人気,153.9,,2410,0,0.0%,25.0%,0.0%,115.38,12.82,56.16
379,"Touch Gold",  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,65,0.0,8.8着,4.3人気,9.2,,260,0,0.0%,25.0%,0.0%,117.28,13.03,55.25
380,"Raja Baba",  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,70,0.0,8.3着,7.5人気,45.8,,280,0,0.0%,25.0%,0.0%,116.25,12.92,55.74
381,"Point Given",  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,47,0.0,7.8着,7.8人気,48.6,,190,0,0.0%,25.0%,0.0%,113.10,12.57,57.29
382,"Mt. Livermore",  0-  1-  0-  3/  4,0.0%,25.0%,25.0%,0,97,0.0,7.5着,7.3人気,31.5,,390,0,0.0%,25.0%,0.0%,114.80,12.76,56.45
383,ミルグロリー,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,133,0.0,9.7着,11.3人気,125.4,,400,0,0.0%,33.3%,0.0%,115.63,12.85,56.04
384,ハビトニー,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,50,0.0,6.7着,7.0人気,90.5,,150,0,0.0%,33.3%,0.0%,118.03,13.11,54.90
385,ニチドウアラシ,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,53,0.0,8.7着,7.7人気,27.2,,160,0,0.0%,33.3%,0.0%,115.27,12.81,56.22
386,テリオス,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,236,0.0,8.0着,7.7人気,30.8,,710,0,0.0%,33.3%,0.0%,115.37,12.82,56.17
387,グツドリー,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,40,0.0,6.3着,6.0人気,33.3,,120,0,0.0%,33.3%,0.0%,114.13,12.68,56.78
388,Tiznow,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,36,0.0,7.3着,6.0人気,41.9,,110,0,0.0%,33.3%,0.0%,116.13,12.90,55.80
389,Mtoto,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,70,0.0,5.3着,3.7人気,8.7,,210,0,0.0%,33.3%,0.0%,115.17,12.80,56.27
390,Machiavellian,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,90,0.0,7.3着,11.0人気,102.3,,270,0,0.0%,33.3%,0.0%,113.23,12.58,57.23
391,"High Yield",  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,66,0.0,5.7着,7.3人気,50.8,,200,0,0.0%,33.3%,0.0%,114.33,12.70,56.68
392,"Dr. Carter",  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,70,0.0,7.7着,6.7人気,20.2,,210,0,0.0%,33.3%,0.0%,114.47,12.72,56.61
393,Ahonoora,  0-  1-  0-  2/  3,0.0%,33.3%,33.3%,0,56,0.0,6.7着,7.3人気,32.4,,170,0,0.0%,33.3%,0.0%,117.20,13.02,55.29
394,リツチボーイ,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,60,0.0,6.5着,3.0人気,6.4,,120,0,0.0%,50.0%,0.0%,114.25,12.69,56.72
395,ラバージヨン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,65,0.0,5.0着,7.5人気,71.2,,130,0,0.0%,50.0%,0.0%,113.75,12.64,56.97
396,メイショウホムラ,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,310,0.0,6.0着,7.0人気,27.6,,620,0,0.0%,50.0%,0.0%,115.05,12.78,56.32
397,ホクトライデン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,130,0.0,4.5着,5.0人気,14.7,,260,0,0.0%,50.0%,0.0%,117.90,13.10,54.96
398,ベイラーン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,155,0.0,4.0着,5.0人気,21.1,,310,0,0.0%,50.0%,0.0%,115.20,12.80,56.25
399,ニチドウタロー,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,50,0.0,5.0着,6.0人気,16.5,,100,0,0.0%,50.0%,0.0%,114.35,12.71,56.67
400,ソヴィエトスター,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,90,0.0,6.0着,5.0人気,12.8,,180,0,0.0%,50.0%,0.0%,113.65,12.63,57.02
401,ゼンノロブロイ,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,85,0.0,6.0着,4.0人気,6.6,,170,0,0.0%,50.0%,0.0%,113.40,12.60,57.14
402,セレスティアルストーム,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,150,0.0,6.5着,9.0人気,34.3,,300,0,0.0%,50.0%,0.0%,114.45,12.72,56.62
403,スマノダイドウ,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,130,0.0,7.0着,8.0人気,71.5,,260,0,0.0%,50.0%,0.0%,120.40,13.38,53.82
404,ジヨツギング,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,155,0.0,8.5着,10.0人気,58.5,,310,0,0.0%,50.0%,0.0%,115.30,12.81,56.20
405,オグリキャップ,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,640,0.0,7.5着,9.5人気,48.4,,1280,0,0.0%,50.0%,0.0%,111.55,12.39,58.09
406,アイネスフウジン,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,75,0.0,4.5着,6.0人気,18.2,,150,0,0.0%,50.0%,0.0%,115.40,12.82,56.15
407,"Wolf Power",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,315,0.0,5.5着,7.5人気,76.6,,630,0,0.0%,50.0%,0.0%,115.70,12.86,56.01
408,"Time Tested",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,85,0.0,4.0着,3.0人気,7.6,,170,0,0.0%,50.0%,0.0%,115.20,12.80,56.25
409,Talc,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,350,0.0,6.0着,10.5人気,74.4,,700,0,0.0%,50.0%,0.0%,113.30,12.59,57.19
410,"Sunday Silence",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,65,0.0,6.0着,7.0人気,70.0,,130,0,0.0%,50.0%,0.0%,116.05,12.89,55.84
411,"Strawberry Road",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,90,0.0,6.0着,4.5人気,11.3,,180,0,0.0%,50.0%,0.0%,112.65,12.52,57.52
412,"Sky Classic",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,75,0.0,6.5着,2.0人気,5.2,,150,0,0.0%,50.0%,0.0%,112.05,12.45,57.83
413,Nodouble,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,80,0.0,6.5着,6.0人気,36.7,,160,0,0.0%,50.0%,0.0%,115.85,12.87,55.93
414,Drone,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,60,0.0,4.5着,1.5人気,4.9,,120,0,0.0%,50.0%,0.0%,115.00,12.78,56.35
415,"Coronado's Quest",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,70,0.0,6.0着,4.0人気,12.1,,140,0,0.0%,50.0%,0.0%,114.10,12.68,56.79
416,"Bold Lad (IRE)",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,75,0.0,6.5着,5.5人気,12.3,,150,0,0.0%,50.0%,0.0%,113.05,12.56,57.32
417,Bellypha,  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,70,0.0,6.5着,5.5人気,18.5,,140,0,0.0%,50.0%,0.0%,113.40,12.60,57.14
418,"Awesome Again",  0-  1-  0-  1/  2,0.0%,50.0%,50.0%,0,55,0.0,6.0着,2.5人気,7.1,,110,0,0.0%,50.0%,0.0%,115.40,12.82,56.15
419,ミシエロ,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,110,0.0,2.0着,1.0人気,1.4,,110,0,0.0%,100.0%,0.0%,113.90,12.66,56.89
420,マロツト,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,250,0.0,2.0着,6.0人気,9.0,,250,0,0.0%,100.0%,0.0%,112.00,12.44,57.86
421,バリメライス,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,500,0.0,2.0着,6.0人気,27.4,,500,0,0.0%,100.0%,0.0%,112.40,12.49,57.65
422,テイエポロ,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,180,0.0,2.0着,2.0人気,5.4,,180,0,0.0%,100.0%,0.0%,117.60,13.07,55.10
423,サンプルーフ,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,140,0.0,2.0着,3.0人気,8.5,,140,0,0.0%,100.0%,0.0%,114.50,12.72,56.59
424,ザペイシエント,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,170,0.0,2.0着,3.0人気,5.7,,170,0,0.0%,100.0%,0.0%,113.90,12.66,56.89
425,グレートホワイトウエー,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,230,0.0,2.0着,5.0人気,10.5,,230,0,0.0%,100.0%,0.0%,110.10,12.23,58.86
426,キヨウエイプロミス,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,560,0.0,2.0着,6.0人気,17.0,,560,0,0.0%,100.0%,0.0%,113.80,12.64,56.94
427,アズマハンター,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,120,0.0,2.0着,1.0人気,2.8,,120,0,0.0%,100.0%,0.0%,113.90,12.66,56.89
428,"What Luck",  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,100,0.0,2.0着,1.0人気,1.5,,100,0,0.0%,100.0%,0.0%,114.50,12.72,56.59
429,"Sligo Bay",  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,470,0.0,2.0着,7.0人気,12.5,,470,0,0.0%,100.0%,0.0%,113.00,12.56,57.35
430,"Prince John",  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,110,0.0,2.0着,1.0人気,2.7,,110,0,0.0%,100.0%,0.0%,111.50,12.39,58.12
431,"Mo Exception",  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,130,0.0,2.0着,2.0人気,4.0,,130,0,0.0%,100.0%,0.0%,113.10,12.57,57.29
432,Luthier,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,160,0.0,2.0着,2.0人気,3.4,,160,0,0.0%,100.0%,0.0%,114.50,12.72,56.59
433,Kenmare,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,190,0.0,2.0着,2.0人気,4.3,,190,0,0.0%,100.0%,0.0%,114.50,12.72,56.59
